cohort_rank_2026,name,year,net_worth_usd_billions,annual_forbes_rank,country_or_territory,source_of_wealth,industry,original_forbes_name,match_quality,annual_data_source_url,cohort_definition,data_note
32,Tadashi Yanai & family,2019,22.2,41,Japan,fashion retail,Fashion & Retail,Tadashi Yanai,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
32,Tadashi Yanai & family,2020,19.7,41,Japan,fashion retail,Fashion & Retail,Tadashi Yanai,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
32,Tadashi Yanai & family,2021,44.1,31,Japan,fashion retail,Fashion & Retail,Tadashi Yanai,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
32,Tadashi Yanai & family,2022,26.1,54,Japan,fashion retail,Fashion & Retail,Tadashi Yanai,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
32,Tadashi Yanai & family,2023,32.6,39,Japan,Fashion retail,Fashion & Retail,Tadashi Yanai,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
32,Tadashi Yanai & family,2024,42.8,29,Japan,Fashion retail,Fashion & Retail,Tadashi Yanai,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
32,Tadashi Yanai & family,2025,45.1,30,Japan,Fashion retail,Fashion & Retail,Tadashi Yanai,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
32,Tadashi Yanai & family,2026,61.8,32,Japan,,Fashion & Retail,Tadashi Yanai & family,2026_article,https://www.forbes.com/sites/chasewithorn/2026/03/10/forbes-worlds-billionaires-list-2026-the-top-200/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2012,4.7,228,China,internet,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2013,6.8,174,China,internet,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2014,13.4,80,China,internet media,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2015,16.1,56,China,internet services,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2016,16.6,46,China,internet services,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2017,24.9,31,China,internet media,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2018,45.3,17,China,internet media,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2019,38.8,20,China,internet media,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2020,38.1,20,China,internet media,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2021,65.8,15,China,internet media,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2022,37.2,34,China,internet media,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2023,35.3,34,China,Internet media,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2024,30.2,57,China,Online games,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2025,56.2,29,China,Online games,Technology,Ma Huateng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
33,Ma Huateng,2026,53.8,33,China,,Technology,Ma Huateng,2026_article,https://www.forbes.com/sites/chasewithorn/2026/03/10/forbes-worlds-billionaires-list-2026-the-top-200/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2012,,,,,,,,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2013,,,,,,,,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2014,,,,,,,,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2015,,,,,,,,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2016,,,,,,,,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2017,,,,,,,,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2018,1.9,1289,Hong Kong,batteries,Energy,Robin Zeng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2019,6.8,226,Hong Kong,batteries,Energy,Robin Zeng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2020,9.7,139,Hong Kong,batteries,Energy,Robin Zeng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2021,28.4,52,Hong Kong,batteries,Automotive,Robin Zeng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2022,44.8,29,Hong Kong,batteries,Automotive,Robin Zeng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2023,33.4,38,Hong Kong,Batteries,Automotive,Robin Zeng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2024,22.9,89,Hong Kong,Batteries,Automotive,Robin Zeng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2025,37.9,42,Hong Kong,Batteries,Automotive,Robin Zeng,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
34,Robin Zeng,2026,53.2,34,Hong Kong,,Energy,Robin Zeng,2026_article,https://www.forbes.com/sites/chasewithorn/2026/03/10/forbes-worlds-billionaires-list-2026-the-top-200/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
35,Iris Fontbona & family,2012,17.8,32,Chile,mining,Metals & Mining,Iris Fontbona,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
35,Iris Fontbona & family,2013,17.4,35,Chile,mining,Metals & Mining,Iris Fontbona,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
35,Iris Fontbona & family,2014,15.5,59,Chile,mining,Metals & Mining,Iris Fontbona,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
35,Iris Fontbona & family,2015,13.5,84,Chile,mining,Metals & Mining,Iris Fontbona,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
35,Iris Fontbona & family,2016,10.1,102,Chile,mining,Metals & Mining,Iris Fontbona,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
35,Iris Fontbona & family,2017,13.7,85,Chile,mining,Metals & Mining,Iris Fontbona,exact_normalized,https://www.forbes.com/billionaires/,"Top 200 on Forbes World's Billionaires annual list 2026; values as of March 1, 2026",Blank means no verified annual Forbes record was matched; no estimate was inserted.
